food_id,city_id,restaurant,cuisine,avg_cost,rating
618,338,Alto Minho,,88.14,2.8
619,338,Cervejaria Portugália,,85.41,4.0
620,338,Sakura (Parque das Nações),,69.96,3.1
621,338,Zuru Japanese Street Food,,103.22,3.1
622,338,Lisbon Persian Homemade Food,,93.25,2.6
623,338,A Valenciana,,51.77,2.9
624,338,Porque Não,,52.53,2.2
625,338,Aqui há Peixe,,91.11,2.6
626,338,Restaurante Cervejaria Carla,,98.46,2.2
627,338,Restaurante Galinha Gorda,,50.27,4.9
628,338,Monte Mar Lisboa,,124.96,2.3
629,339,Chez Elkana,,143.83,3.0
630,339,Le Palais,,77.53,2.1
631,339,Quick Poulet - Chez Beki,,148.95,4.1
632,339,Chez Dom,,137.60,2.5
633,339,Limoncello,,72.51,2.0
634,339,O Poeta,,75.02,1.4
635,339,Restaurant Bali,,138.85,1.7
636,339,Eric Kayser,,72.39,1.4
637,339,Mandarin,,68.77,2.1
638,339,Maman Colonel,,97.37,1.3
639,339,Touche de Piment,,143.01,2.9
640,339,Irène Banda,,84.94,2.1
641,339,Pâtisserie Bourgeois,,129.61,3.9
642,339,Villa Bahari,,72.40,4.6
643,339,Restaurant Opoeta,,81.67,2.7
644,339,Chez veric sindoussoulou,,112.02,3.1
645,339,D & D,,95.09,3.6
646,339,Pacifique hotel,,98.90,3.3
647,339,Mossaka2Beach,,72.16,2.1
648,339,Vilakazi Restaurant Kinshasa,,140.30,1.9
649,340,Khana Khazana Kiyovu,,86.53,1.4
650,340,lambanana,,106.16,3.9
651,340,Heaven Restaurant & Boutique Hotel,,149.67,4.3
652,340,Fusion Restaurant,,141.09,4.1
653,340,Fire and Stone Pizza Company,,65.81,2.2
654,340,Kurry Kingdom,,121.63,1.3
655,340,BURGER BROS,,85.25,2.4
656,340,Preet Fast Food (Indian Vegetarian Restaurant),,111.60,4.0
657,341,Ri-Vaiv,,81.33,4.4
658,340,Inka Steakhouse,,146.73,1.9
659,340,Blackstone Lounge kigali,,120.35,1.5
660,340,Meza Malonga,,58.74,1.4
661,340,Spaghetti bolognrse,,108.48,1.4
662,340,Afia Organics,,96.76,2.3
663,340,Foul and Falafel,,108.10,4.7
664,340,Burger Bros,,61.71,1.9
665,340,Elikapeka,,112.00,1.6
666,340,The Hut,,91.95,2.2
667,340,Le Manoire 707,,82.30,4.7
668,340,Inganji Steak House,,104.38,4.4
669,340,Atelier du Vin,,139.81,4.7
670,341,Tifaimoana Indian Restaurant,,61.65,4.5
671,341,Bella's Kitchen,,83.54,1.8
672,341,Pinati's Restaurant,,140.50,2.3
673,341,Ju Fu Garden,,141.77,4.9
674,341,Le Aiga Restaurant,,140.16,3.6
675,341,Island Grill - Steak & Seafood,,143.40,2.0
676,341,The Pacific Pearl,,99.96,3.8
677,341,Bistro Tatau,,110.30,2.6
678,341,Scalini's Restaurent,,77.97,3.7
679,341,Giordano's,,99.49,1.6
680,341,Sunrise Restaurant,,92.05,4.4
681,341,Sails Restaurant,,76.36,1.7
682,341,Apia Yacht Club,,107.56,3.4
683,341,Taj Mahal Restaurant,,112.18,1.1
684,341,Seafood Gourmet,,123.26,3.0
685,341,Roko's Restaurant,,113.25,2.5
686,341,Izzys Restaurant,,105.15,1.3
687,341,Tauese Chinese Restaurant,,66.60,1.0
688,341,Restaurant and Bar,,64.79,3.8
689,342,Wagokoro,,87.43,1.1
690,342,La pizzaola,,99.43,4.9
691,342,Lulu,,65.65,3.5
692,342,Maison Kayser,,59.54,3.1
693,342,Djolof chicken,,132.13,4.5
694,342,Barbak's,,145.43,3.6
695,343,Daytona Spur,,87.43,4.1
696,343,John Dory's,,139.15,1.6
697,343,Silver Spear Spur,,149.26,2.8
698,343,Apache River Spur,,143.64,3.4
699,343,Mustang Spur,,91.89,3.8
700,343,Casadena Spur,,90.96,3.6
701,343,Lupa Osteria,,69.63,3.3
702,343,Casablanca Seafood & Grill,,52.55,2.2
703,343,Thunder Peak Spur,,65.25,1.5
704,343,The Grill Jichana,,91.76,4.7
705,343,Republik,,98.83,2.4
706,343,Chippewa Spur,,118.33,2.8
707,343,Vigour & Verve,,140.20,2.7
708,343,Panorama Bar,,104.48,4.5
709,343,Lingela Restaurant,,96.52,4.0
710,343,Swaadisht Foods,,93.94,1.6
711,343,Wimpy,,115.35,1.9
712,343,Panaji's,,90.07,4.9
713,343,Chicken Tikka,,60.34,5.0
714,343,Garden Grill Restaurant,,144.38,3.4
715,344,Kurej,,148.20,3.4
716,467,3Ts Restaurant,,96.20,2.3
717,344,Gostilna Fortuna,,139.29,3.4
718,344,Bar in restavracija Špica,,86.27,1.1
719,344,Pizzeria Gallus,,87.63,3.1
720,344,Brunarica,,73.50,1.7
721,344,Kležn'k,,108.57,2.4
722,344,Gostilna Batišt,,70.49,1.4
723,344,Grajska Plaža,,65.28,4.7
724,344,Restaurant Okarina,,96.00,3.1
725,344,Restavracija in pizzerija Center,,71.57,2.9
726,344,Arroi Restaurant,,83.42,3.6
727,344,Gostilna In Pizzeria Grajska Preža,,133.46,1.2
728,344,Krčma Mexico,,74.06,1.7
729,344,Steak House Berc,,149.60,4.5
730,344,Gostilnica in pizzerija Chilli,,79.90,2.5
731,344,Blejska Hisa,,142.59,3.4
732,344,Gostilna Kozovc,,72.55,4.2
733,344,Gostilna Zatrnik Pr' Jagru,,138.77,3.9
734,344,Pizzeria Rustika,,66.27,2.3
735,344,Pizzerija & Pub Mobi Dick,,102.58,3.4
736,383,Tere Nui Restaurant,,72.82,3.6
737,345,Iruña,,130.90,3.7
738,345,Restaurante Artebakarra,,76.49,4.3
739,345,Txakoli Simón,,63.37,4.8
740,345,Cervecera Asador Santa Ana,,101.46,4.4
741,345,NAP Neapolitan,,123.67,4.7
742,345,Old Shanghai,,86.01,3.6
743,345,Restaurante Azurmendi,,58.15,3.9
744,345,Lar Arraiz pulpería-asador,,129.59,4.6
745,345,Baserri Antzokia,,75.52,4.1
746,345,Restaurante Txozna,,129.58,2.3
747,498,THE LOOKOUT,,74.45,4.4
748,345,Marisquería Ipar Itsaso,,131.81,1.0
749,345,Pollito,,146.88,3.7
750,345,Acomerypunto,,137.26,3.1
751,345,Doyuno,,85.95,1.1
752,345,Restaurante Beraia,,112.39,4.2
753,345,UDON,,86.58,2.7
754,345,Suharri,,106.07,4.2
755,345,La Cocina de Aitxu,,53.95,2.4
756,345,Mesón Lersundi,,130.25,1.3
757,345,Erronda Berri,,92.85,2.4
758,346,El Tendejón de Fernando,,66.83,3.8
759,346,Restaurante Los Corzos,,81.13,1.6
760,346,La Lola,,55.24,4.9
761,346,Bar Camacho,,124.17,2.5
762,346,La Sibarita,,141.59,1.0
763,346,Cocina Cabal,,123.89,4.6
764,346,Gloria,,131.75,1.0
765,346,Cerveza D’Equí,,120.91,2.8
766,346,Tablas del Campillin,,79.20,2.7
767,346,La Jamonería,,134.28,3.5
768,346,Tasty Poke Bar,,97.18,4.4
769,346,El Balcón de Angliru,,95.29,1.8
770,346,Restaurante Hindú Annapurna,,136.12,4.4
771,346,El 22,,51.86,1.0
772,346,Restaurante Viator,,118.00,4.8
773,346,Restaurante Scanda,,92.01,1.9
774,346,Casa Chema,,51.65,1.4
775,346,Alto del Caleyo,,110.27,3.8
776,346,Parrilla Buenos Aires,,79.38,4.8
777,346,Casa Cristina,,92.96,2.0
778,347,Silvana Mountain Hotel,,121.69,3.4
779,347,Edelweiss Zermatt,,89.51,2.5
780,347,Blue Lounge,,126.24,4.6
781,347,Berggasthaus Trift,,74.46,4.3
782,347,Othmar’s Skihütte,,69.59,1.8
783,347,Old Zermatt,,98.08,2.3
784,347,Whymper-Stube,,102.38,3.6
785,347,Schäferstube,,82.44,2.9
786,347,Grampi's,,139.12,4.9
787,347,Roma,,106.09,4.0
788,347,China Garden,,81.12,2.7
789,347,L'Atelier Grandsire,,66.78,1.2
790,347,Vegistube,,105.77,4.4
791,347,Zermatt Kitchen,,118.11,1.7
792,347,Shogun Sushi Restaurant,,117.73,1.1
793,347,Rifugio Guide del Cervino,,148.93,4.8
794,347,Mountain Lodge Ze Seewjinu,,116.44,1.1
795,347,alm,,114.36,1.5
796,347,Alphitta,,131.19,1.4
797,347,Fluhalp,,127.97,2.5
798,348,คำดารา,,101.18,3.9
799,348,ใหญ่ไซส์บิ๊ก โอ้กะจุ๋,,56.25,2.3
800,348,Ruen Tamarind,,129.93,4.9
801,348,7-11,,147.59,2.2
802,348,สามเสนวิลล่า,,103.02,1.1
803,348,RAD RABBIT VEGAN PIZZERIA,,129.62,1.2
804,348,Riders Corner Bar & Restaurant,,149.15,1.7
805,348,สถานีแมว,,111.49,3.2
806,348,Goodsouls Kitchen,,127.83,4.4
807,348,Taste From Heaven,,86.48,2.4
808,348,ธัญญวินตรา บูติค แอนด์ สปา,,100.05,4.0
809,348,The Faces - Gallery & Gastrobar,,85.22,2.0
810,348,ครัวคุณไซ,,59.72,3.8
811,348,Gord Chiangmai Kitchen,,75.13,3.1
812,348,The Salad Concept,,116.50,1.9
813,348,The Duke's Ping River,,124.98,3.4
814,348,สยามการ์เด้นคุ้กกิ้งสคูล,,109.42,2.2
815,348,Fiore Rosa,,87.24,1.2
816,348,My Place Lounge Chiang Mai - Sports Bar & Restaurant,,92.04,1.7
817,348,Samyan Seafood,,60.07,4.7
818,348,เจี่ยท้งเฮง,,119.16,4.4
819,349,الديوان,,105.40,2.9
820,349,Piccolo Mondo,,131.21,3.2
821,349,Piccolo Mondo,,78.89,4.8
822,349,Keftaji Khairi,,69.02,3.0
823,349,Keftaji Khairi,,142.43,1.9
824,349,Kaftegi Anis,,128.19,4.0
825,350,Humura Resort Hotel,,100.35,4.4
826,350,Makindye Country Club,,86.28,1.7
827,350,Red Chilli Hideaway,,98.04,3.2
828,350,The Lawns,,105.63,3.9
829,350,Yujo Japanese Restaurant,,59.67,1.4
830,350,Arirang Korean Restaurant,,124.21,2.6
831,350,De Salu Bistro & Wine Bar,,102.06,2.9
832,350,Karibu Grill &Lounge,,87.31,4.7
833,350,Yushili Hotel & Restaurant,,99.53,2.4
834,350,CHECKMATE SUITES AND LOUNGE BULINDO,,73.41,1.8
835,350,Dstrkt 24,,144.66,4.2
836,350,Que Pasa,,143.71,4.2
837,350,Nanjing,,145.83,2.3
838,350,Zodiac,,84.94,4.4
839,350,The Little Donkey,,69.35,3.8
840,350,Masala Chaat House,,82.77,4.7
841,350,Gatto Matto,,58.52,1.6
842,350,Prunes,,146.04,1.7
843,350,La Fontaine,,58.58,3.3
844,350,Shanghai Restaurant,,92.21,2.5
845,351,Iftin Restaurant,,62.27,3.4
846,351,Seward Cafe,,65.84,1.3
847,351,Al's Breakfast,,72.80,3.5
848,351,Diane's Place,,84.34,4.0
849,351,Owamni By The Sioux Chef,,71.13,3.5
850,351,Chianti Grill,,137.37,3.7
851,351,Centro Roseville,,127.29,2.2
852,351,U Garden Restaurant and Event Center,,110.91,2.1
853,351,The New Uptown Cafe,,67.47,1.3
854,351,Butcher & the Boar,,131.14,3.8
855,351,Mi-Sant Kitchen & Bakery,,124.32,4.1
856,351,Standish Cafe,,129.44,2.2
857,351,Pizza Lucé,,128.15,2.3
858,351,Eli's Food & Cocktails,,86.14,4.2
859,351,Beast Barbecue,,95.19,2.7
860,351,The Brothers Cafe,,105.79,2.8
861,351,Cecil's Delicatessen & Restaurant,,103.29,4.0
862,351,Peninsula Malaysian Cuisine,,141.36,2.7
863,351,Band Box,,113.85,1.3
864,351,Grand Catch,,51.84,3.3
865,351,Gluek's Restaurant & Bar,,144.33,3.7
866,352,Casa Bonita,,80.52,1.6
867,352,Aloy Thai Eatery - Capitol Hill,,135.87,1.2
868,352,Taaz Tavern,,107.72,1.2
869,352,Champagne Tiger,,53.86,4.7
870,352,The Melting Pot,,64.66,4.9
871,352,Postino Broadway,,50.54,1.1
872,352,Las Delicias,,53.03,2.2
873,352,CAMELIA Modern Mexican Cuisine,,133.73,2.1
874,352,Udi's Bread Café,,75.62,4.5
875,352,Karma Asian,,113.09,2.5
876,352,Pie Hole,,85.64,1.2
877,352,Zane’s Italian Bistro,,114.17,1.3
878,352,Santiago's,,114.68,4.3
879,352,Yak & Yeti Restaurant & Brewpub,,137.26,1.4
880,352,Bua Tasty Thai,,117.18,3.8
881,352,Comal Heritage Food Incubator,,88.15,4.3
882,352,The Goods Neighborhood Kitchen and Bar,,149.52,2.2
883,352,Applebee's,,118.33,1.3
884,352,Golden Corral,,123.21,3.5
885,352,IHOP,,127.60,2.5
886,353,Steak Cattle & Roll,,51.55,3.0
887,353,Ashöka,,75.84,4.5
888,353,The Royal Indian Restaurant and takeaway,,72.69,2.2
889,353,Chaophraya,,90.70,4.5
890,353,Ubiquitous Chip,,89.84,1.6
891,353,Ashoka Ashton Lane,,116.01,2.9
892,353,Stravaigin,,100.03,4.0
893,353,Swaran,,139.62,1.3
894,353,Brasserie at Òran Mór,,50.50,3.6
895,353,Chillies,,80.69,1.3
896,353,Cuku,,78.84,2.7
897,353,The Bothy,,143.93,4.5
898,353,Obsession of India,,106.36,4.3
899,353,Nel & Co,,122.50,1.5
900,353,Brgr,,78.26,1.3
901,353,Sushi Riot,,86.59,3.2
902,353,Turkiye Efes,,83.57,1.9
903,353,El Santo,,77.25,3.2
904,353,Shish Mahal,,54.85,2.0
905,353,Hanoi Bike Shop,,64.99,1.7
906,354,Kalma Restó,,124.02,2.6
907,354,Tante Sara,,63.17,3.1
908,354,Ushuaia Frankfurt,,118.26,1.0
909,354,Pizzeria Dieguito,,69.69,1.4
910,354,Küar Resto Bar,,102.60,4.8
911,354,Hard Rock Cafe,,112.33,3.3
912,354,Kaupé,,112.83,4.1
913,354,Doña Lupita,,125.47,4.5
914,354,BrixBar,,109.76,3.8
915,354,Christopher,,102.24,1.0
916,354,Chez Manu,,138.30,3.1
917,354,Volver,,105.32,4.0
918,354,El Viejo Marino,,134.08,3.7
919,354,137 Pizza & Pasta,,71.38,4.9
920,354,La Casa de los Mariscos,,76.94,3.9
921,354,Cafe-Bar Banana,,92.91,4.5
922,354,La Cantina Fueguina de Freddy,,94.59,3.2
923,354,Moustacchio,,140.37,3.1
924,354,Keno´s Resto,,135.40,2.8
925,354,Tía Elvira,,55.43,3.0
926,407,A Villa,,125.04,4.6
927,355,Tooley's Cafe,,83.79,4.7
928,355,Salsa Verde,,133.93,3.5
929,355,Divine Bovine Burgers,,58.36,4.2
930,355,The Cheesecake Factory,,66.03,2.8
931,355,Waffle House,,68.55,3.5
932,355,Waffle House,,53.15,2.9
933,355,Waffle House,,71.63,3.3
934,355,Waffle House,,121.73,3.1
935,355,Kingfisher,,122.81,4.1
936,355,Red Lobster,,55.43,1.0
937,355,First Watch,,120.11,2.2
938,355,Scented Leaf Teahouse,,100.35,1.8
939,355,Peter Piper Pizza,,139.89,3.0
940,355,Aspasia Middle Eastern Restaurant,,97.52,4.6
941,355,Applebee's,,73.32,3.7
942,355,Pei Wei,,126.44,4.1
943,355,Noodleholics,,117.94,4.9
944,355,BK Tacos,,97.85,4.1
945,355,Mi Nidito,,52.89,4.0
946,355,Lovin' Spoonfuls,,72.90,4.6
947,356,Tavern 245,,77.77,4.2
948,356,Eat'n Park,,62.54,3.8
949,356,Eat'n Park,,51.68,4.5
950,356,Union Grill,,66.03,3.8
951,356,Tamarind,,145.38,2.3
952,356,Mamma Lucia,,103.97,3.3
953,356,PaPa J's,,98.66,4.7
954,356,Mexico City,,108.48,1.4
955,356,Bea Taco Town,,93.04,2.1
956,356,R & B's Pizza Place,,105.60,4.7
957,356,Penn Avenue Fish Company,,69.64,3.9
958,356,Chinatown Inn,,52.61,4.2
959,356,Local Bar + Kitchen,,128.82,1.0
960,356,Nakama Japanese Steakhouse,,90.00,3.4
961,356,Gennaro’s Pizza,,69.71,4.3
962,356,Kassabs,,99.46,3.6
963,356,Yo Rita,,133.57,4.0
964,356,Pittsburgh Steak Company,,140.68,2.6
965,356,Southside Steaks,,127.49,2.3
966,356,Dive Bar & Grille,,64.31,3.3
967,357,The Original Pancake Kitchen,,57.37,2.7
968,357,Jolleys Boathouse,,88.95,1.4
969,357,San Giorgios,,134.98,2.9
970,357,Q Viet,,121.66,3.3
971,357,Louca's,,70.32,1.1
972,357,Royal Thai Restaurant,,149.06,2.1
973,357,Marrakech,,88.52,2.4
974,357,Lone Star Rib House & Brews Hawthorn,,119.80,1.8
975,357,El Mexicano Kitchen and Bar,,119.67,2.7
976,357,Truly Malaysian Village,,148.12,2.6
977,357,Naaz Persian Cuisine,,115.20,4.8
978,357,Angler,,59.82,1.5
979,357,Fasta Pasta,,73.97,3.6
980,357,Angarra Indian Restaurant,,108.99,3.6
981,357,Ruby Red Flamingo,,111.52,3.7
982,357,Parlamento,,72.88,2.9
983,357,Govinda's Restaurant,,113.49,1.9
984,357,Pizza Salutare,,113.05,3.2
985,357,Nando's,,86.96,2.2
986,357,Hog's Breath Cafe,,71.47,4.7
987,358,Bahay Kubo,,143.03,1.5
988,358,Itsumo Japanese Restaurant,,145.39,2.9
989,358,The Classic Kitchen,,116.36,2.5
990,358,مطعم دبس الرمان,,123.92,4.0
991,358,Nando's,,119.65,2.9
992,358,Kojo Restaurant - Zayed,,70.05,2.9
993,358,مخبز و مطعم القاهرة,,51.64,1.7
994,358,Danial Restaurant مطعم دانيال,,138.21,1.6
995,358,Soul,,133.38,2.5
996,358,Kojo Restaurant - Juffair,,86.61,2.5
997,358,Kojo Restaurant - Saar,,133.73,4.7
998,358,Fabio's,,59.61,4.3
999,358,Rose Chocosweets,,135.51,3.8
1000,358,Katana Torii,,119.44,2.7
1001,358,Pizza Hut,,136.32,4.3
1002,358,The Music Hall,,98.87,3.5
1003,358,Bait AlMashrabiya,,125.88,3.2
1004,358,فريج بن رشدان,,99.54,2.3
1005,358,الدهريز,,144.52,4.6
1006,358,Chili's,,145.71,4.7
1007,359,Antigua Miami,,144.74,1.3
1008,359,Ali Pacha,,108.89,2.3
1009,359,Restaurant Chalet La Suisse,,71.22,3.0
1010,359,Restaurant Pub 1700,,121.98,2.5
1011,359,Ludo cocina a la vista,,51.72,1.9
1012,370,Medina House,,56.58,2.1
1013,359,Restaurante Humo,,138.07,1.9
1014,359,LOS TRES BOMBONES,,53.88,2.6
1015,359,Mikhuy,,100.01,3.0
1016,359,La Coca Gourmet,,141.54,3.6
1017,359,Manq'a,,113.58,4.5
1018,359,Restaurante Chifa Jackie Chan,,96.90,3.1
1019,359,Tomate Café,,80.88,2.4
1020,359,Restaurante Gustu,,87.09,2.7
1021,359,"Rotiseria '"Vega''s'"",,88.69,3.2
1022,359,Mozarella,,122.02,3.3
1023,359,Red Monkey,,106.46,3.2
1024,359,Mozzarella,,137.74,2.6
1025,359,Reencuentro con la Naturaleza,,53.00,4.8
1026,371,Restaurace a pension Školička,,74.76,3.5
1027,359,LE PAPÁ,,98.69,3.3
1028,359,Kuchen Stube,,101.97,3.8
1029,371,Restaurant Nebozízek,,80.00,1.7
1030,360,Miniefoods,,74.14,3.3
1031,360,Espacio Samsara,,59.34,2.7
1032,360,Bar Facal,,50.73,4.4
1033,360,La Rosa de los Vientos,,96.96,2.9
1034,360,Biga,,135.81,4.9
1035,360,Sirocco,,69.88,2.0
1036,360,ChocAra MVD,,145.87,3.1
1037,360,A Punto,,57.25,1.6
1038,360,Como la vaca al toro,,71.79,2.9
1039,360,Bouza Bodega Boutique,,87.38,2.6
1040,360,La Vaca,,135.21,2.8
1041,360,Pasta & Pasta,,129.66,1.8
1042,360,Ártico,,71.16,3.2
1043,360,Don Ciccio & Punta Sur,,111.45,1.2
1044,360,Sin Pretensiones,,111.85,4.8
1045,360,PizzaPi,,82.73,3.7
1046,360,Soprano’s Pocitos,,132.95,2.4
1047,360,Pacharán Taberna Vasca,,142.62,2.4
1048,360,Cocina Vegetariana Hotei Fó,,86.96,4.4
1049,360,Hummus,,138.98,4.4
1050,361,Paprika,,55.49,1.6
1051,361,Ruta 173 resto,,81.40,1.8
1052,361,Portal del Atuel,,64.20,2.7
1053,362,Weinhaus Happ,,143.39,4.0
1054,445,Olokun,,133.99,1.8
1055,362,Geisterburg,,60.76,4.8
1056,445,Muñoz Tapas Bar-Restaurant (on rooftop),,128.21,1.4
1057,362,Isserwirt,,106.57,4.0
1058,362,Wirtshaus Nattererboden,,94.25,2.9
1059,362,Gasthaus Heiligwasser,,122.37,1.5
1060,362,Jagerwirt,,58.51,4.0
1061,362,Stadtgasthaus Haymon,,104.71,3.0
1062,362,FloJos,,109.76,1.3
1063,362,Dengg,,124.07,3.1
1064,362,Goldener Löwe,,87.34,2.0
1065,364,Lung Seng,,128.53,3.1
1066,362,Altwirt,,53.73,4.5
1067,362,Jausenstation St. Magdalena,,70.47,4.7
1068,362,Götzner Alm,,145.54,4.2
1069,362,Rauschbrunnen,,131.02,3.0
1070,362,Gasthaus Bierstindl,,53.01,1.9
1071,362,Purner,,120.49,1.5
1072,362,Zur Krippe,,119.91,1.3
1073,362,Restaurant Maximilian,,54.06,1.8
1074,362,Mensa Technik,,106.85,3.6
1075,362,Planötzenhof,,61.90,3.8
1076,364,Adria Grill,,93.55,1.9
1077,364,Da Lino,,137.39,4.1
1078,364,Sawadee,,110.68,1.1
1079,364,Coco Mango,,50.68,3.5
1080,364,Helios,,50.07,3.6
1081,364,Indian-Rasoi,,77.75,4.9
1082,364,Anton Pieck,,126.60,4.9
1083,364,Kasteel van Huizingen,,135.93,4.4
1084,364,Pizza Romano,,107.11,3.1
1085,364,Café-Restaurant Den Ouden Belg,,65.76,1.2
1086,364,Chalet Robinson,,71.38,1.8
1087,364,'t Beigems Genot,,50.69,4.2
1088,364,Brunch Corner,,104.45,4.8
1089,364,Michel Gastro Brisk,,112.00,3.1
1090,364,Chalet du Laerbeek,,97.73,2.7
1091,364,Boelekewis,,122.88,2.2
1092,364,Plek,,91.85,1.3
1093,364,La Perla,,111.83,3.6
1094,364,Pasta Cosi,,104.02,4.5
1095,365,Scores,,97.02,3.3
1096,365,Rotisserie St-Hubert - Hull,,60.89,2.0
1097,365,Red Lobster,,130.54,2.9
1098,365,La Creppa Restaurant,,102.19,3.0
1099,365,St-Hubert,,65.26,2.9
1100,365,Caffe Mio,,92.79,1.9
1101,365,The Hollander Gastropub,,83.44,3.3
1102,365,Houston avenue bar & grill,,141.45,3.9
1103,365,BonapT,,55.85,2.5
1104,365,Boston Pizza,,67.23,4.1
1105,365,Resto Bistro Rumeur,,70.46,3.9
1106,365,Bâton Rouge,,117.09,3.8
1107,365,Kuidaore Izakaya,,71.66,3.2
1108,365,Browns Socialhouse,,102.55,4.7
1109,365,PHO 99 Beef Noodle Soup Restaurant,,90.84,4.9
1110,365,Wandee Thai Cuisine,,117.94,1.5
1111,365,Saigon Thai,,75.38,3.6
1112,365,Le Club House,,56.69,4.0
1113,365,Beurre Salé,,83.37,2.7
1114,366,Penzion Patron,,91.57,2.1
1115,366,Šelepka,,51.48,3.3
1116,366,Stopkova plzeňská pivnice,,89.55,3.4
1117,366,Na Špici,,112.21,4.8
1118,366,Charlie’s Street,,63.76,2.7
1119,366,Restaurace Pod Hruškou,,88.17,5.0
1120,366,PadThai,,50.74,3.8
1121,366,Sushi Noodles,,52.57,2.8
1122,366,Sklizeno,,145.55,1.2
1123,366,Akomi,,96.79,4.5
1124,366,U Tučků,,99.04,2.7
1125,366,Pastouška,,128.42,1.4
1126,366,Restaurace Colatransport,,121.83,3.6
1127,366,Sup,,86.62,4.9
1128,366,Teátr,,85.74,3.3
1129,366,Pivnice Pegas,,106.98,4.4
1130,366,IL Capo,,106.20,1.3
1131,366,Garden Restaurant & Pub,,88.60,4.1
1132,366,Jakoby,,132.56,3.6
1133,366,Bistro Franz,,147.29,4.8
1134,366,Svatovavřinecký dvůr (Tukan),,115.88,1.4
1135,367,Sepa Kohvik,,67.58,3.2
1136,367,Truffe,,112.49,1.6
1137,367,Taverna,,90.84,1.3
1138,367,La Dolce Vita,,129.64,4.3
1139,367,Asian Chef,,115.33,1.0
1140,367,Hansa Tall,,58.93,2.7
1141,367,Vilde ja Vine,,145.99,4.0
1142,367,Antoniuse restoran,,71.68,4.2
1143,367,Dorpat,,67.10,1.7
1144,367,Villa Margaretha,,60.60,3.7
1145,367,Ränduri Pubi,,81.61,4.5
1146,367,Rahwa Resto,,133.61,3.0
1147,367,Aparaat,,57.90,3.0
1148,367,Polpo,,82.89,1.4
1149,367,"Lokaal '"Grace Cafe'"",,56.66,3.0
1150,367,Sõbra Pesa,,149.65,2.0
1151,367,Pompei,,109.09,3.1
1152,367,Chi,,107.67,3.7
1153,367,Yellow Chilli,,104.52,4.0
1154,367,Pierre,,83.45,3.1
1155,368,Syd’s,,64.15,3.4
1156,368,Freedom Ecologic Beach Club,,95.76,3.2
1157,368,Restaurante Linha d’Água,,97.34,2.4
1158,368,Kaza Katxupa,,77.45,2.3
1159,368,Restaurante Di Kaza,,119.12,2.9
1160,368,Avis,,79.91,3.7
1161,368,Plaza Park,,55.58,1.1
1162,368,Titi Sushi Lounge,,53.91,2.1
1163,368,Bistro Noventa 90,,132.15,1.4
1164,368,Kusa di kasa,,85.93,3.6
1165,368,Churrascaria Benfica,,132.65,4.1
1166,368,5tal da Música,,109.61,2.5
1167,368,Penedinho,,80.54,1.9
1168,368,Nice Kriola,,93.67,4.9
1169,368,Espaço Batuku,,74.39,1.5
1170,368,Old City - Santiago Fishing,,96.73,3.8
1171,368,Punto d'incontro,,149.24,5.0
1172,368,Churrasqueria Dragoeiro,,86.77,1.4
1173,368,Secreto Iberico Gastrobar,,74.45,1.5
1174,368,Sovaco de Cobra,,148.72,3.5
1175,369,久里1928美式精酿花园,,62.06,3.0
1176,369,老厨家,,126.18,4.7
1177,369,火锅泰斗,,54.64,1.8
1178,369,桑竹之属(盟科汇店),,90.76,4.4
1179,369,丽兹秘密花园西餐厅,,72.54,1.6
1180,369,生态烤牛肉(安阳路店),,135.12,4.1
1181,369,老俄侨私房菜（中央大街店）,,131.29,1.6
1182,369,学士餐厅,,110.73,1.5
1183,369,西苑餐厅,,121.88,3.3
1184,369,学苑楼,,54.48,3.8
1185,369,学子餐厅,,76.59,5.0
1186,369,天香餐厅,,69.12,4.1
1187,369,锦绣餐厅,,98.97,3.9
1188,369,清泽餐厅,,75.71,2.1
1189,369,省直机关食堂,,50.48,1.8
1190,369,俭德园,,88.83,3.7
1191,369,南一食堂,,149.10,2.6
1192,369,东农饺子园,,100.17,2.0
1193,369,棘园餐厅,,147.16,2.8
1194,369,东农面园,,70.34,4.4
1195,370,Jardin de la Paix حديقة السلام,,121.25,3.2
1196,370,Le Rishma - Spécialités Indiennes,,82.26,3.7
1197,370,بازوكا,,142.74,1.8
1198,370,New Select,,146.44,2.8
1199,370,L'Escale,,75.31,2.4
1200,370,New Must,,115.16,3.8
1201,370,Sim Sim,,117.98,1.4
1202,370,Le Coraya,,94.88,2.3
1203,370,Restaurant Pastera,,72.89,2.0
1204,370,Restaurant Boss,,116.30,3.0
1205,370,Restaurant Masha Adhahu,,141.34,4.8
1206,370,Nassib نسيب,,106.09,4.4
1207,370,Mbambam,,88.87,4.9
1208,370,Votre Restaurant Wadaho,,134.57,3.7
1209,370,PIZZA chez Naiad - Moroni Ambassadeur,,119.88,1.3
1210,370,Les Iles Paradis,,71.22,3.7
1211,370,Le Gaillard,,85.11,3.6
1212,370,Pizza Comores,,112.42,4.0
1213,370,Babou Pizza بابو بيتزا,,139.62,2.5
1214,371,U Zábranských,,107.75,4.7
1215,371,Albatros,,111.91,1.9
1216,371,Pivovarský dům Benedict,,88.26,4.9
1217,371,U Fleků,,80.52,2.5
1218,371,Střelecký ostrov,,125.81,1.2
1219,371,Na Kopečku,,143.80,4.7
1220,371,Louvre,,95.57,3.0
1221,371,Demínka,,98.20,3.5
1222,371,Na Marjánce,,83.31,3.0
