attraction_id,city_id,attraction_name,category,entry_fee
503,333,Sidi Brahim ou 'Aissa,Tourist Spot,7.48
504,333,Bab Sbaa,Tourist Spot,19.46
505,333,pressing-laundrette,Tourist Spot,13.85
506,333,Bab Marrakech باب مراكش,Tourist Spot,6.18
507,333,Bab El Minzah,Tourist Spot,17.19
508,334,Sammelee,Tourist Spot,13.90
509,334,Pokhara Wood Carving,Tourist Spot,17.22
510,334,Seti River George,Tourist Spot,19.87
511,334,Sarangkot Viewpoint,Tourist Spot,1.20
512,334,Shilpa Lipi,Tourist Spot,5.63
513,334,Crystal Arts,Tourist Spot,10.09
514,334,Yugol Arts,Tourist Spot,14.96
515,334,Knot,Tourist Spot,2.14
516,334,GN Riki Meditation Center,Tourist Spot,0.27
517,334,Ratna Mandir,Tourist Spot,1.26
518,334,Jhalakman Ghandarva Statue,Tourist Spot,9.27
519,334,B.P Koirala statue,Tourist Spot,13.08
520,334,Pokhara Dharahara,Tourist Spot,17.18
521,334,Manandhar House,Tourist Spot,16.65
522,334,Mahendra Cave,Tourist Spot,11.60
523,334,Begnas Rupa View Tower,Tourist Spot,10.61
524,334,Shanti Maidan Tourist Area,Tourist Spot,1.87
525,334,Boat for rent,Tourist Spot,8.97
526,334,Bat Cave,Tourist Spot,7.32
527,334,Pachabhaiya Village,Tourist Spot,15.80
528,335,De Vergeten Tuin,Tourist Spot,3.33
529,335,Klimrijk Brabant,Tourist Spot,14.00
530,335,Van Goghkerkje,Tourist Spot,17.02
531,335,Hagelkruis,Tourist Spot,4.98
532,335,Evoluon,Tourist Spot,15.67
533,335,Het Berkenhuisje,Tourist Spot,6.32
534,335,Mariakerk,Tourist Spot,5.36
535,335,Kasteel Heeze,Tourist Spot,17.30
536,335,Sint-Martinuskerk,Tourist Spot,3.51
537,335,Vershal Het Veem,Tourist Spot,19.42
538,335,Zonnebaken,Tourist Spot,0.63
539,335,Opwettense watermolen,Tourist Spot,14.35
540,335,Collse Watermolen,Tourist Spot,18.41
541,335,Opwettense watermolen,Tourist Spot,15.31
542,335,Bevrijdingsmonument,Tourist Spot,16.52
543,335,Vincent van Gogh,Tourist Spot,15.96
544,335,Jonas en de walvis,Tourist Spot,7.84
545,335,Iets Hogers,Tourist Spot,11.70
546,335,Celtic Field Voordenberg,Tourist Spot,17.91
547,335,Kasteel van Helmond,Tourist Spot,5.33
548,336,Filipino Association of Papua New Guinea,Tourist Spot,8.05
549,336,Nature Park Main Entrance,Tourist Spot,0.69
550,336,Koki Market,Tourist Spot,11.98
551,336,War Memorial,Tourist Spot,15.71
552,336,EM TV Headquarters,Tourist Spot,9.08
553,336,Port Moresby Main Market,Tourist Spot,13.36
554,336,Royal Papuan Yacht Club,Tourist Spot,12.65
555,336,Comrade Haus,Tourist Spot,7.87
556,336,Hitron PNG,Tourist Spot,13.64
557,336,Botanical Gardens,Tourist Spot,0.36
558,336,NRI National Research Institute,Tourist Spot,17.59
559,336,NBC Radio Station,Tourist Spot,0.01
560,336,Puma Energy Refinery Plant,Tourist Spot,3.17
561,336,Air Niugini Memorial,Tourist Spot,1.36
562,336,Port Moresby Memorial,Tourist Spot,3.76
563,336,Nature Park,Tourist Spot,13.74
564,336,Canoe coffee,Tourist Spot,2.02
565,336,Lagatoi,Tourist Spot,18.79
566,336,Saint Mary,Tourist Spot,14.62
567,337,La Tegola (Busay),Tourist Spot,14.50
568,337,Tops Lookout,Tourist Spot,12.56
569,337,Ramon Magsaysay (1907–1957),Tourist Spot,14.37
570,337,LAVA mountain Resort,Tourist Spot,2.13
571,338,Reservatório da Mãe d'Água das Amoreiras,Tourist Spot,12.28
572,338,Palácio Fronteira,Tourist Spot,16.00
573,337,Sirao Garden,Tourist Spot,8.80
574,337,Adventure Cafe,Tourist Spot,14.65
575,337,Mountain View,Tourist Spot,5.77
576,337,Ramon Magsaysay,Tourist Spot,10.83
577,502,Schloss Morsbroich,Tourist Spot,16.72
578,337,Adventure Cafe,Tourist Spot,7.24
579,337,KM33 Zipline,Tourist Spot,13.99
580,337,Magsaysay Memorial,Tourist Spot,13.28
581,337,Mt. Pinatubo's Engine,Tourist Spot,8.61
582,337,Manyapyap Gorge,Tourist Spot,16.40
583,337,Mountain View Natures Park Entrance,Tourist Spot,2.45
584,337,Cambuhawe Spring,Tourist Spot,4.84
585,337,JVR Island in the Sky Resort,Tourist Spot,6.90
586,337,Betty's Farm,Tourist Spot,4.73
587,502,Kölner Dom,Tourist Spot,17.23
588,337,Former Tieza Botanical Garden,Tourist Spot,13.99
589,337,Osmeña Dome,Tourist Spot,17.09
590,337,Lettuce on the Rocks,Tourist Spot,11.31
591,502,Galeria,Tourist Spot,5.77
592,383,Canon,Tourist Spot,8.59
593,338,Picadeiro Real,Tourist Spot,5.34
594,338,Museu Nacional de Arte Antiga,Tourist Spot,2.98
595,338,Quinta do Almaraz,Tourist Spot,13.05
596,338,Museu Nacional do Azulejo,Tourist Spot,14.82
597,338,Panteão Nacional,Tourist Spot,7.91
598,338,Pastéis de Belém,Tourist Spot,2.85
600,338,Galeria Municipal de Montijo,Tourist Spot,13.71
601,338,Miradouro Sophia de Mello Breyner Andresen,Tourist Spot,1.75
602,338,Museu de Lisboa - Teatro Romano,Tourist Spot,3.10
603,338,Ecomuseu da Fábrica de Pólvora de Vale de Milhaços,Tourist Spot,15.94
604,338,Jardim Botânico da Ajuda,Tourist Spot,19.04
605,338,Palácio do Grilo,Tourist Spot,2.67
606,338,Igreja de Santo António de Lisboa,Tourist Spot,2.69
607,338,Igreja do Corpo Santo,Tourist Spot,6.48
608,338,Igreja do Loreto,Tourist Spot,2.45
609,338,Palácio Galveias,Tourist Spot,16.44
610,339,Palais du Peuple,Tourist Spot,16.87
611,339,Place Echangeur,Tourist Spot,19.06
612,339,Mémorial aux anciens combattants de la Force Publique,Tourist Spot,14.28
613,339,Patrice Lumumba,Tourist Spot,1.39
614,339,Simon Kimbangu,Tourist Spot,14.81
615,339,Mausolée de Laurent Désiré Kabila,Tourist Spot,2.19
616,339,Mont Ngaliema,Tourist Spot,9.53
617,339,Jardins présidentiels,Tourist Spot,5.02
618,339,La Corniche,Tourist Spot,10.87
619,339,Mzee Laurent Désiré Kabila,Tourist Spot,14.05
620,339,Square de Gaulle,Tourist Spot,11.95
621,339,Square de Gaulle,Tourist Spot,5.19
622,339,Monument Schoelcher,Tourist Spot,0.85
623,339,Monument UTA,Tourist Spot,2.68
624,339,Mausolée Marien Ngouabi,Tourist Spot,3.96
625,339,Monument des AET,Tourist Spot,0.45
626,339,Statues des fameux africains,Tourist Spot,11.41
627,339,Statues des fameux congolais,Tourist Spot,11.90
628,339,Plus jamais ça,Tourist Spot,16.58
629,339,Rond-Point de la Paix,Tourist Spot,1.43
630,340,Nyamirambo Women's Centre,Tourist Spot,17.36
631,340,Nyanza Genocide Memorial,Tourist Spot,0.20
632,340,Anti-Corruption Monument,Tourist Spot,2.97
633,340,Belgian Soldiers' Memorial,Tourist Spot,0.28
634,340,Rebero Genocide Memorial,Tourist Spot,12.78
635,340,ALU Logo,Tourist Spot,19.87
636,340,Gikondo Expo Ground,Tourist Spot,1.49
637,340,Motley Healthcare ltd,Tourist Spot,18.15
638,340,Kigali Golf Course,Tourist Spot,19.61
639,340,Gorilla Statue,Tourist Spot,2.99
640,340,Campaign Against Genocide Memorial,Tourist Spot,1.79
641,340,Ivuka arts studio,Tourist Spot,5.46
642,340,Inemas arts gallery,Tourist Spot,0.42
643,340,Kigali Golf Course,Tourist Spot,11.79
644,340,Sonatubes Roundabout,Tourist Spot,6.44
645,340,Mémorial du génocide,Tourist Spot,5.73
646,340,Genocide Memorial Nyanza Kicukiro,Tourist Spot,4.27
647,340,PAROISSE SAINT JEAN PAUL II,Tourist Spot,12.52
648,340,Gasabo King Tree,Tourist Spot,4.99
649,387,Trinkhalle,Tourist Spot,5.73
650,387,Glasmuseum,Tourist Spot,13.19
651,341,Cathedral of the Immaculate Conception,Tourist Spot,8.81
652,341,Apia Park,Tourist Spot,5.98
653,341,Papase'ea Sliding Rocks,Tourist Spot,1.40
654,341,Clocktower,Tourist Spot,3.92
655,341,Papapapaitai-falls,Tourist Spot,15.23
656,341,Malietoa Tanumafili II Tomb,Tourist Spot,16.51
657,341,Robert Louis Stevenson's tomb,Tourist Spot,0.53
658,341,Tapua Tamasese Tomb,Tourist Spot,3.74
659,341,Tomb,Tourist Spot,13.63
660,341,Independence Memorial,Tourist Spot,0.90
661,341,Samoa Tourism Authority Visitors Village,Tourist Spot,13.07
662,387,Planetarium,Tourist Spot,8.34
663,341,Archaeological Starmound,Tourist Spot,13.50
664,341,Tiama'a Rock Mound,Tourist Spot,3.90
665,341,ChinaAid Commemmorative Wall,Tourist Spot,19.91
666,341,ChinaAid Commemmorative Wall,Tourist Spot,8.20
667,341,German Gaol,Tourist Spot,19.66
668,341,Robert Louis Stevenson Museum and Botanical Gardens,Tourist Spot,0.69
669,341,British & American Memorial,Tourist Spot,3.90
670,341,German Flag Memorial,Tourist Spot,19.01
671,341,German Memorial,Tourist Spot,18.75
672,342,Villa n°40,Tourist Spot,9.40
673,387,Miniatur Wunderland,Tourist Spot,15.79
674,345,Catedral de Santiago / Done Jakue katedrala,Tourist Spot,8.42
675,342,Immeuble Pillot,Tourist Spot,6.66
676,342,Tableaux de Sable,Tourist Spot,18.16
677,387,Cap San Diego,Tourist Spot,18.16
678,387,Rathaus,Tourist Spot,16.65
679,342,Notre Dame des Grâces,Tourist Spot,9.40
680,342,La Boutique de Pa Fodé,Tourist Spot,6.10
681,388,Gedimino kapo kalnas,Tourist Spot,9.60
682,343,Moses Mabhida Stadium,Tourist Spot,19.69
683,343,Victoria Street Market,Tourist Spot,9.21
684,343,MiniTown,Tourist Spot,7.31
685,343,Moses Mabhida Arch,Tourist Spot,5.71
686,343,Dolphin Stadium Stands,Tourist Spot,15.91
687,343,Seal Stadium Stands,Tourist Spot,14.24
688,343,Gunners Memorial and Garden of Remembrance,Tourist Spot,14.53
689,343,Queen Victoria,Tourist Spot,4.73
690,343,Lieut Greory Wyatt Memorial,Tourist Spot,9.70
691,343,Harry Escombe,Tourist Spot,14.85
692,343,John Ross,Tourist Spot,12.78
693,343,Sir John Robinson,Tourist Spot,8.10
694,347,Fornero Renzo,Tourist Spot,16.41
695,343,Jan Smuts,Tourist Spot,8.28
696,343,Krafts4U,Tourist Spot,3.47
697,343,Steinbank Castle,Tourist Spot,15.78
698,343,Rocket Hut Beach,Tourist Spot,6.33
699,343,Kwa Muhle museum,Tourist Spot,17.39
700,343,Fish and meat market,Tourist Spot,2.82
701,343,Botanic Gazebo,Tourist Spot,11.35
702,343,The Talking Tree,Tourist Spot,4.50
703,349,Bab El Khoukha,Tourist Spot,16.27
704,344,Blejski grad,Tourist Spot,13.70
705,344,Blejski Vintgar,Tourist Spot,0.03
706,344,Spomenik v spomin na dražgoško bitko,Tourist Spot,3.27
707,344,Dragoljub Milovanović,Tourist Spot,7.71
708,344,Blejski otok,Tourist Spot,19.54
709,344,Meerauge/Jezerce,Tourist Spot,0.39
710,344,Koncentracijsko taborišče Ljubelj,Tourist Spot,4.71
711,344,Grad Kamen,Tourist Spot,16.60
712,344,Hudi grad,Tourist Spot,18.30
713,344,Pusti grad,Tourist Spot,13.36
714,344,Grad Podvin,Tourist Spot,3.68
715,344,Kapelica sv. Štefana,Tourist Spot,4.79
716,344,Bela peč,Tourist Spot,6.09
717,344,Zidana skala,Tourist Spot,1.46
718,344,Spominska plošča Ivanu Čeru na Suhem sedlu,Tourist Spot,17.37
719,344,Adolf Muhr,Tourist Spot,0.24
720,344,Grobišče borcev NOB,Tourist Spot,4.09
721,344,Ajdna nad Potoki,Tourist Spot,3.66
722,344,Pokljuška soteska,Tourist Spot,12.99
723,344,Peračiški slap,Tourist Spot,17.36
724,345,Iglesia de San Francisco de Asís (la Quinta Parroquia),Tourist Spot,9.08
725,345,Puppy,Tourist Spot,6.00
726,345,Locomotora AHV/BORSIG Nº12,Tourist Spot,10.14
727,345,Tall Tree & The Eye,Tourist Spot,10.32
728,345,Andra Maria basilika / Basílica de Santa María,Tourist Spot,8.96
729,345,Puente Colgante de Bizkaia - Bizkaia zubia,Tourist Spot,0.38
730,345,Horno Alto N.º1 de Altos Hornos de Vizcaya,Tourist Spot,16.38
731,345,Basílica de Begoña / Begoñako basilika,Tourist Spot,17.54
732,345,Done Bikendi eliza / Iglesia de San Vicente Mártir,Tourist Spot,7.52
733,345,San Anton zubia / Puente de San Antón,Tourist Spot,6.01
734,345,Joan Santuen eliza / Iglesia de los Santos Juanes,Tourist Spot,4.59
735,345,Iglesia de San Antón / San Anton eliza,Tourist Spot,5.04
736,345,San Nikolas eliza / Iglesia de San Nicolás,Tourist Spot,15.05
737,345,Castillo de Butrón / Butroeko gaztelua,Tourist Spot,14.27
738,345,Martiartu dorretxea,Tourist Spot,9.28
739,345,Caserío Ayestaran,Tourist Spot,14.26
740,345,Iglesia del Sagrado Corazón de Jesús,Tourist Spot,1.81
741,345,Palacio Larrea / Larrea jauregia,Tourist Spot,3.81
742,345,Sagrado Corazón de Jesús / Jesusen Bihotza,Tourist Spot,2.50
743,346,Mercado del Fontán,Tourist Spot,14.96
744,346,Catedral de San Salvador de Oviedo,Tourist Spot,8.34
745,346,Edificio histórico Universidad de Oviedo,Tourist Spot,6.02
746,346,Santa María del Naranco,Tourist Spot,10.31
747,346,Fuente de Foncalada,Tourist Spot,3.95
748,346,San Tirso el Real,Tourist Spot,13.80
749,346,Palacio de Vistalegre,Tourist Spot,12.88
750,346,Palacio del Conde de Toreno,Tourist Spot,6.16
751,346,Monasterio de San Pelayo,Tourist Spot,8.79
752,346,Iglesia de San Pedro de los Arcos,Tourist Spot,1.58
753,346,Basílica de San Juan El Real,Tourist Spot,3.10
754,346,San Julián de los Prados,Tourist Spot,17.96
755,346,San Miguel de Lillo,Tourist Spot,9.87
756,346,Castillo de Priorio,Tourist Spot,6.76
757,346,Iglesia de Santa María de la Corte,Tourist Spot,8.34
758,346,Monumento a Clarín,Tourist Spot,18.92
759,346,Palacio del Marqués de San Feliz,Tourist Spot,13.96
760,346,Casona La Regla,Tourist Spot,8.06
761,346,Santo Adriano de Tuñón,Tourist Spot,8.23
762,346,Restos del Antiguo Acueducto de Los Pilares,Tourist Spot,11.72
763,347,Cristo delle Vette,Tourist Spot,13.35
764,347,Gornergrat,Tourist Spot,16.32
765,347,Ricola Kräutergarten,Tourist Spot,7.39
766,347,Roc de la Vache,Tourist Spot,14.96
767,347,Pont suspendu Charles Kuonen,Tourist Spot,6.10
768,347,Eingang Gourmet Gorner Schlucht,Tourist Spot,7.13
769,347,Eisgrotte Allalin,Tourist Spot,13.35
770,395,Selin's house,Tourist Spot,17.50
771,347,Mine de cuivre de la Lée,Tourist Spot,9.80
772,347,Cappella Notre Dame de la Garde,Tourist Spot,6.32
773,347,Bétemps Hütte,Tourist Spot,12.26
774,347,Eleonora Torchio,Tourist Spot,16.48
775,347,Bergführerdenkmal,Tourist Spot,12.99
776,347,Mulattiera delle Cime Bianche,Tourist Spot,6.21
777,347,Gletschergarten,Tourist Spot,19.18
778,347,Madonnina Punta Zumstein,Tourist Spot,18.91
779,347,Eispavillon,Tourist Spot,17.87
780,347,Croce di Carrel,Tourist Spot,13.28
781,347,Giovanni Paolo II,Tourist Spot,12.71
782,347,Ruin,Tourist Spot,10.69
783,395,Ken place well,Tourist Spot,8.22
784,348,ชมรมการขับขี่มอเตอรไซค์เพื่อการท่องเที่ยวและมิตรภาพ,Tourist Spot,13.48
785,348,สยามการ์เด้นคุ้กกิ้งสคูล,Tourist Spot,0.42
786,348,ทะเลสาบห้วยตึงเฒ่า,Tourist Spot,5.35
787,348,วัดเชียงมั่น,Tourist Spot,15.11
788,348,Old Chiangmai Cultural Center,Tourist Spot,13.59
789,348,The Best Thai Cooking Course,Tourist Spot,4.29
790,348,Mae Ping River Cruise,Tourist Spot,16.25
791,348,Chiang Mai Cabaret Show,Tourist Spot,4.93
792,348,Night Bazaar,Tourist Spot,9.64
793,348,แกรนด์แคนยอน เชียงใหม่,Tourist Spot,15.44
794,348,มหกรรมพืชสวน โลกเฉลิมพระเกียรติฯ,Tourist Spot,8.77
795,348,วัดเจ็ดยอด,Tourist Spot,4.06
796,348,วัดอีค่าง,Tourist Spot,8.69
797,348,Lanna Rock Garden,Tourist Spot,5.79
798,348,อนุสาวรีย์สามกษัตริย์,Tourist Spot,6.50
799,348,Patara Elephant Farm,Tourist Spot,17.54
800,348,ถนนคนเดินวัวลาย,Tourist Spot,5.52
801,348,Wiang Kum Kam,Tourist Spot,15.07
802,348,Chiang Mai Night Bazaar,Tourist Spot,6.06
803,348,ตลาดผลไม้ (กาดหลวง),Tourist Spot,11.68
804,349,جامع القيروان الكبير,Tourist Spot,4.56
805,349,بئر بروطة,Tourist Spot,6.46
806,349,Rakada Palace,Tourist Spot,8.24
807,349,Bab ech Chouhada,Tourist Spot,3.40
808,349,مسجد الثلاثة أبواب,Tourist Spot,14.69
809,349,مسجد الباي,Tourist Spot,18.15
810,349,مسجد الملك,Tourist Spot,9.56
811,349,مقام أبي زمعة البلوي,Tourist Spot,11.50
812,349,فسقيات الأغالبة,Tourist Spot,2.16
813,349,Bab El Monkas,Tourist Spot,13.34
814,349,Bab Jedid,Tourist Spot,11.48
815,349,Sidi Abid el-Ghariani Zaouia,Tourist Spot,8.08
816,349,Entrée de Sidi Sahbi,Tourist Spot,0.43
817,349,Bab Tunis,Tourist Spot,4.96
818,349,Bab Tunis,Tourist Spot,16.35
819,349,فسقيات الأغالبة,Tourist Spot,10.83
820,349,زاوية سيدي عبد القادر,Tourist Spot,9.11
821,349,Terrain des forces armées,Tourist Spot,11.43
822,349,بيت فتحيه,Tourist Spot,19.85
823,350,Katongole supplies limited show room,Tourist Spot,12.14
824,350,Uganda Martyrs' Shrine,Tourist Spot,3.57
825,350,Kasubi Tombs,Tourist Spot,13.23
826,350,The Pavillon Gardens,Tourist Spot,11.62
827,350,Martyrs' Shrine Munyonyo,Tourist Spot,18.36
828,350,Independence Monument,Tourist Spot,7.84
829,350,Lubiri Lwa Namasole E'Kagoma,Tourist Spot,18.20
830,350,Gray plover,Tourist Spot,5.29
831,350,Uganda National Mosque,Tourist Spot,10.16
832,350,Royal Palace of the King of Buganda,Tourist Spot,9.17
833,350,Parliament of the Kingdom of Bugunda,Tourist Spot,1.56
834,350,Fort Lugard,Tourist Spot,19.39
835,350,Prison under Idi Amin,Tourist Spot,12.91
836,350,Mutesa Hill,Tourist Spot,13.38
837,350,Hakuna Matata Fun City,Tourist Spot,6.24
838,350,Nabagerekas Palace Kireka,Tourist Spot,13.94
839,350,Workers House,Tourist Spot,15.07
840,350,Engineering Management Institute,Tourist Spot,1.82
841,350,Olubiri Lwa Kabaka Bulamu,Tourist Spot,1.24
842,354,Canal Beagle,Tourist Spot,15.95
843,350,Kikumi kikumi gate,Tourist Spot,2.07
844,351,Union Depot,Tourist Spot,7.13
845,351,Mickey's Diner,Tourist Spot,18.96
846,351,Como Park Zoo and Conservatory,Tourist Spot,10.01
847,351,Historic Wesley Center,Tourist Spot,15.63
848,351,Spoonbridge and Cherry,Tourist Spot,9.77
849,351,Double Curve,Tourist Spot,9.09
850,351,Two-way Mirror Punched Steel Hedge Labyrinth,Tourist Spot,0.27
851,351,Without Words,Tourist Spot,0.91
852,351,Standing Figure: Knife Edge,Tourist Spot,2.69
853,351,Reclining Mother and Child,Tourist Spot,13.04
854,351,Cajibracan,Tourist Spot,1.60
855,351,Robert Street North,Tourist Spot,17.26
856,351,Stone Arch Bridge,Tourist Spot,9.46
857,351,Minnesota State Fairgrounds,Tourist Spot,15.19
858,351,Berger Fountain,Tourist Spot,4.29
859,351,James J. Hill House,Tourist Spot,14.63
860,351,Gluek's Restaurant & Bar,Tourist Spot,3.42
861,351,Southeast Steam Plant,Tourist Spot,16.49
862,351,East 46th Street,Tourist Spot,10.94
863,351,Cafesjian's Carousel,Tourist Spot,3.16
864,352,Casa Bonita,Tourist Spot,12.91
865,354,Cerro Martial,Tourist Spot,0.23
866,352,Union Station,Tourist Spot,11.86
867,352,Pirates Cove Family Fun Aquatic Center,Tourist Spot,17.75
868,352,Bicentennial Art Center,Tourist Spot,6.84
869,352,Unity Temple of Pratical Christianity,Tourist Spot,2.45
870,352,Lowry AFB Chapel 1 (Bldg 27),Tourist Spot,0.43
871,352,Kushtronaut,Tourist Spot,15.38
872,352,Boeing B-52B,Tourist Spot,5.43
873,352,Denver Botanic Gardens,Tourist Spot,17.93
874,352,Corpus Callosum (East End/Ball),Tourist Spot,1.16
875,352,Corpus Callosum (West End/Ball),Tourist Spot,1.08
876,352,Stonemen's Row Historic District,Tourist Spot,10.11
877,352,The Dancers,Tourist Spot,19.84
878,352,Pioneer Monument,Tourist Spot,17.75
879,352,Country Club Historic District,Tourist Spot,10.69
880,352,Curtis-Champa Streets Historic District,Tourist Spot,7.78
881,352,Ha-no-oo Star Calendar,Tourist Spot,7.07
882,352,Humboldt Street Historic District,Tourist Spot,12.04
883,352,Sidewinder,Tourist Spot,11.65
884,352,Red Forest,Tourist Spot,19.99
885,354,Glaciar Martial,Tourist Spot,14.38
886,353,Fraser Suites,Tourist Spot,0.61
887,368,Baobáb,Tourist Spot,0.79
888,354,ARA Towwora,Tourist Spot,10.52
889,353,Centre for Contemporary Arts,Tourist Spot,15.41
890,353,Gallery of Modern Art,Tourist Spot,8.56
891,353,The Lighthouse,Tourist Spot,14.89
892,353,Auchentoshan Distillery,Tourist Spot,5.57
893,353,Crookston Castle,Tourist Spot,12.38
894,353,The Clydeside Distillery,Tourist Spot,2.78
895,353,Glenlee,Tourist Spot,13.69
896,353,Titan Crane,Tourist Spot,4.84
897,353,Duntocher Roman fort,Tourist Spot,10.09
898,353,Provan Hall,Tourist Spot,8.33
899,353,Gartloch Hospital,Tourist Spot,9.35
900,353,St Andrew's Square,Tourist Spot,4.82
901,353,St Enoch Square,Tourist Spot,6.33
902,353,Finnieston Crane,Tourist Spot,16.92
903,353,Cathedral Precinct,Tourist Spot,13.19
904,353,Bothwell Castle,Tourist Spot,5.41
905,353,Kelvinhall,Tourist Spot,16.00
906,353,Ibrox,Tourist Spot,2.11
907,353,Mackintosh Building,Tourist Spot,11.91
908,354,El Tren del Fin del Mundo,Tourist Spot,4.50
909,354,Saint Christopher,Tourist Spot,17.14
910,354,General San Martín,Tourist Spot,16.94
911,354,DC-3 5-T-22 Cabo de Hornos,Tourist Spot,4.30
912,354,Monumento a los Primeros Misioneros,Tourist Spot,18.12
913,354,Pasarela Fique,Tourist Spot,2.65
